element,system,code,display,occurrences,n_quantity,n_string,n_codeable,n_boolean,n_integer,n_datetime,n_other,n_no_value,n_data_absent,shape,scale_hint,distinct_values,domain_truncated,units
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227772,Traction/Immobile #2,941,0,941,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52019,PAN2,941,941,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51996,Trichomonas vaginalis,940,0,940,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51445,"Hematocrit, Pleural",939,818,121,0,0,0,0,0,0,0,mixed,,4,,%=818
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228292,IO Placed in outside facility,932,0,932,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229015,Incision #7- Location,932,0,932,0,0,0,0,0,0,0,enumerated,NomOrd,38,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229416,Disposition,930,0,930,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224750,Nitric Oxide Tank Pressure,927,927,0,0,0,0,0,0,0,0,quantitative,Qn,0,,psi=927
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51192,CD7,925,0,925,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224859,Status and Comfort (Behavioral),920,0,920,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227581,BiPap bpm (S/T -Back up),920,920,0,0,0,0,0,0,0,0,quantitative,Qn,0,,bpm=920
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227615,Impaired Skin Width #10,919,919,0,0,0,0,0,0,0,0,quantitative,Qn,0,,cm=919
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,226614,Wound Vac #2,919,919,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml=919
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227470,Sed Rate,916,916,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mm/hr=916
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228739,Pressure ulcer #7- Wound Base,916,0,916,0,0,0,0,0,0,0,enumerated,NomOrd,6,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51167,CD2,916,0,916,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51321,CD34,913,0,913,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229079,Pain Controlled,909,909,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229455,Exam-Skin,906,0,906,0,0,0,0,0,0,0,enumerated,NomOrd,9,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51661,HPE5,906,906,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51877,MRSA PCR,905,0,905,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51893,Staph aureus PCR,905,0,905,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228301,CAM-ICU Inattention,900,0,900,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228175,Calibrated (PiCCO),899,899,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229840,Circuit Configuration (CH),896,0,896,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80076,STREPTOCOCCUS PNEUMONIAE,892,0,252,0,0,0,0,0,640,0,enumerated,NomOrd,25,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51235,Inhibitor Screen,882,0,882,0,0,0,0,0,0,0,enumerated,NomOrd,13,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227649,Fundus Character,880,0,880,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229675,Performance Level (R),878,0,878,0,0,0,0,0,0,0,enumerated,NomOrd,9,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51381,Other,878,878,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=878
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51587,CMV IgG Ab Value,876,845,30,0,0,0,0,0,1,1,quantitative,Qn,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51586,CMV IgG Ab,874,0,874,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228701,Hematological / Skin,872,0,872,0,0,0,0,0,0,0,enumerated,NomOrd,6,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229865,No Pressure Injury Present,870,870,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90096,DIRECT ANTIGEN TEST FOR VARICELLA-ZOSTER VIRUS,870,0,2,701,0,0,0,0,167,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228171,Impella Placement Confirmed,868,0,868,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229673,Motor Current (mA) High (R),864,864,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229028,Incision #7- Treatment,862,0,862,0,0,0,0,0,0,0,enumerated,NomOrd,14,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229674,Motor Current (mA) Low (R),861,861,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228689,Discharge from ICU,859,0,859,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51332,CD7,858,0,858,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229671,Flow Rate (Impella) (R),857,857,0,0,0,0,0,0,0,0,quantitative,Qn,0,,L/min=857
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51579,CA 19-9,851,826,25,0,0,0,0,0,0,0,quantitative,Qn,1,,U/mL=826
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229677,Purge Pressure (R),850,850,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg=850
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229678,Purge Solution Flow Rate (R),850,850,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml/hr=850
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229668,Pulmonary Artery Pressure Signal - Diastolic,849,849,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg.=849
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,228209,Tandem Heart Access Line Insertion Date,849,0,0,0,0,0,849,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229669,Pulmonary Atrtery Pressure Signal - Systolic,848,848,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mmHg.=848
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227651,Lochia Character,846,0,846,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227636,Knee Location - CPM,842,0,842,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90151,Tissue Culture-Bone Marrow,842,0,0,842,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228210,Tandem Heart Access Line Position,839,0,839,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80244,PREVOTELLA SPECIES,834,0,833,0,0,0,0,0,1,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228172,Impella Postion Confirmed,832,0,832,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52221,Atypical Lymphocytes,831,831,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=831
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80192,"HAEMOPHILUS INFLUENZAE, BETA-LACTAMASE NEGATIVE",831,0,818,0,0,0,0,0,13,0,enumerated,NomOrd,31,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51314,CD2,830,0,830,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90178,FUNGAL CULTURE (HAIR/SKIN/NAILS),828,0,416,3,0,0,0,0,409,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,228221,Tandem Heart Return Cannula Insertion Date,822,0,0,0,0,0,822,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228293,IO Site Appearance,821,0,821,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51307,CD13,819,0,819,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228907,Altered Respiratory Status NCP - outcomes met,818,0,818,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52426,UCU1,817,0,817,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229033,Incision Appearance #7,816,0,816,0,0,0,0,0,0,0,enumerated,NomOrd,6,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228290,IO Dressing,814,0,814,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229082,Rounds included,814,0,814,0,0,0,0,0,0,0,enumerated,NomOrd,9,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228749,Pressure ulcer #7- Surrounding tissue,808,0,808,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229112,Self harm NCP - Plan revised,807,0,807,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51762,EE1,806,806,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225032,Dressing Status #6,804,0,804,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229260,Flow Sensor repositioned (LVAD),804,0,804,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51768,EE6,804,804,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80071,GRAM NEGATIVE ROD #2,796,0,790,0,0,0,0,0,6,0,enumerated,NomOrd,35,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228705,Nutrition,790,0,790,0,0,0,0,0,0,0,enumerated,NomOrd,9,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51291,Sickle Cells,790,4,786,0,0,0,0,0,0,0,enumerated,NomOrd,10,,N/A=4
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51798,"PEP, CSF",787,0,787,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229881,Dialysis/Pheresis Biopatch,785,785,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224814,GI #1 Tube Place Method,776,0,776,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228223,Tandem Heart Return Cannula Position,775,0,775,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228555,Pressure Ulcer #7- Type,775,0,775,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51499,Sperm,771,0,771,0,0,0,0,0,0,0,enumerated,NomOrd,16,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227477,Incision Site #6,770,0,770,0,0,0,0,0,0,0,enumerated,NomOrd,13,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228512,Pressure Ulcer #7- Location,770,0,770,0,0,0,0,0,0,0,enumerated,NomOrd,35,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228930,Impaired Tissue Perfusion NCP - Outcomes met,766,0,766,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228786,Pressure ulcer #4- Cleanse,762,0,762,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225027,Incision Dressing #6,760,0,760,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227451,Tobramycin (Random),760,760,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ug/mL=760
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51369,"Hematocrit, Joint Fluid",758,743,15,0,0,0,0,0,0,0,quantitative,Qn,1,,%=743
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80018,MORGANELLA MORGANII,757,0,69,0,0,0,0,0,688,0,enumerated,NomOrd,12,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228505,Impaired Skin #10- Location,756,0,756,0,0,0,0,0,0,0,enumerated,NomOrd,39,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228945,Infection NCP - Goal,756,0,756,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228697,Mobilization Plan,753,0,753,0,0,0,0,0,0,0,enumerated,NomOrd,4,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229041,Incision Closure #7,753,0,753,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229845,Speed (CH),753,753,0,0,0,0,0,0,0,0,quantitative,Qn,0,,RPM=753
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229842,Flow (CH),751,751,0,0,0,0,0,0,0,0,quantitative,Qn,0,,L/min=751
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51588,CMV IgM Ab,749,0,749,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51590,CMV Interpretation,749,0,749,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228819,Pressure ulcer #7- Stage,747,0,747,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229846,Sweep (CH),746,0,746,0,0,0,0,0,0,0,enumerated,NomOrd,9,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229850,Pven (CH),744,744,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229851,Part (CH),744,744,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229841,FiO2 (CH),743,743,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=743
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229852,Delta P (CH),741,741,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228607,Impaired Skin #8- Dressing Status,736,0,736,0,0,0,0,0,0,0,enumerated,NomOrd,5,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80078,ANAEROBIC GRAM POSITIVE COCCUS(I),735,0,734,0,0,0,0,0,1,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229843,Flow Alarm (Hi) (CH),734,734,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229844,Flow Alarm (Lo) (CH),734,734,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227650,Fundus Location (Breadth),732,0,732,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,226574,Jejunostomy,731,731,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml=731
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80253,"YEAST, PRESUMPTIVELY NOT C. ALBICANS",730,0,730,0,0,0,0,0,0,0,enumerated,NomOrd,10,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225747,PICC Line Discontinued,727,0,727,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228935,Post-op Care NCP - Goal,723,0,723,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228216,Tandem Heart Access Line Type,720,0,720,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229625,Patient on Veletri,720,720,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229045,Incision Drainage #7,718,0,718,0,0,0,0,0,0,0,enumerated,NomOrd,9,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228614,Pressure Ulcer #5- Depth,713,713,0,0,0,0,0,0,0,0,quantitative,Qn,0,,cm=713
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227596,Impaired Skin Depth #9,712,712,0,0,0,0,0,0,0,0,quantitative,Qn,0,,cm=712
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51489,NonSquamous Epithelial Cell,712,144,568,0,0,0,0,0,0,0,mixed,,4,,#/hpf=144
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224457,PT Splint Location #3,711,0,711,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50968,"Phenytoin, Free",711,678,33,0,0,0,0,0,0,0,quantitative,Qn,2,,ug/mL=678
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228537,Impaired Skin #9- Treatment,710,0,710,0,0,0,0,0,0,0,enumerated,NomOrd,17,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,226628,PACU Drains,710,710,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml=710
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51034,"Glucose, Body Fluid",708,698,10,0,0,0,0,0,0,0,quantitative,Qn,1,,mg/dL=698
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80201,CITROBACTER KOSERI,707,0,16,0,0,0,0,0,691,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80228,CANDIDA GLABRATA,705,0,705,0,0,0,0,0,0,0,enumerated,NomOrd,13,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90855,POSITIVE,703,0,703,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229160,Timespent,700,700,0,0,0,0,0,0,0,0,quantitative,Qn,0,,min=700
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51763,EE2,700,689,11,0,0,0,0,0,0,0,quantitative,Qn,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228294,IO Wristband in place,698,0,698,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229448,See eMAR for meds,698,698,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229434,Unable to obtain,697,697,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225692,Total Granulocyte Count (TGC),696,696,0,0,0,0,0,0,0,0,quantitative,Qn,0,,#/uL=696
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51038,"Miscellaneous, Body Fluid",696,7,689,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51305,CD117,695,0,695,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51043,"Total Protein, Body Fluid",693,682,11,0,0,0,0,0,0,0,quantitative,Qn,1,,g/dL=682
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51247,MacroOvalocytes,693,0,693,0,0,0,0,0,0,0,enumerated,NomOrd,7,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228226,Tandem Heart Return Cannula Site Appear,690,0,690,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229853,Art Bubble On (CH),690,690,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228570,Incision #6- Cleanse,689,0,689,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228886,Pain NCP - Goal,688,0,688,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228214,Tandem Heart Access Line Site Appear,686,0,686,0,0,0,0,0,0,0,enumerated,NomOrd,8,,
