stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,S82224A,"Nondisp transverse fracture of shaft of right tibia, init",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,S82251K,"Displaced comminuted fracture of shaft of right tibia, subsequent encounter for closed fracture with nonunion",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,S82251P,"Displaced comminuted fracture of shaft of right tibia, subsequent encounter for closed fracture with malunion",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,S82291C,"Other fracture of shaft of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,S8255XB,"Nondisplaced fracture of medial malleolus of left tibia, initial encounter for open fracture type I or II",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,S82831S,"Other fracture of upper and lower end of right fibula, sequela",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,S82841P,"Displaced bimalleolar fracture of right lower leg, subsequent encounter for closed fracture with malunion",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,S82842H,"Displaced bimalleolar fracture of left lower leg, subsequent encounter for open fracture type I or II with delayed healing",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,S82851D,"Displaced trimalleolar fracture of right lower leg, subsequent encounter for closed fracture with routine healing",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
diagnosis-icd10,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,S82851N,"Displaced trimalleolar fracture of right lower leg, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",,http://hl7.org/fhir/sid/icd-10-cm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
