field,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224069,Side Rails_V1,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Side Rails_V1' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Side Rails_V1' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228850,Pressure ulcer #8- Undermining present,,http://loinc.org,no-suitable-concept,"LOINC: proposed 72295-9 |Undermining of Wound| at 0.60, below the 0.8 threshold. SNOMED CT: proposed 1163214006 |Pressure injury| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224938,Impaired Skin Treatment #3,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin Treatment' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 364535009 |Integrity of skin| at 0.60, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224571,Guidewire exchange (PICC),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Guidewire exchange (PICC)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Guidewire exchange (PICC)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224427,CT #2 Suction Amount,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'CT Suction Amount' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'CT Suction Amount' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229126,Altered Sensory Perception NCP - Interventions,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225524,Complications (Bronch),,http://loinc.org,no-suitable-concept,"LOINC: proposed 19817-6 |Complications| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Complications (Bronch)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224856,Restraints Ordered,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Restraints Ordered' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Restraints Ordered' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227680,Restraint Location_V2,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Restraint Location_V2' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Restraint Location_V2' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224662,Current Used/mA,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Current Used/mA' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Current Used/mA' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224582,Verification of (PICC),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Verification of (PICC)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Verification of (PICC)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227676,Reason for Restraints (Non-Violent),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Reason for Restraints (Non-Violent)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Reason for Restraints (Non-Violent)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229335,Activity Intolerance NCP - Goal,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225296,Mandibular Prognatism (Intubation),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Mandibular Prognatism (Intubation)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Mandibular Prognatism (Intubation)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229091,Altered Respiratory Status NCP - Problem resolved,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229822,Driveline Lock Engaged (VAD),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Driveline Lock Engaged (VAD)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Driveline Lock Engaged (VAD)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227810,ETT Re-taped,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'ETT Re-taped' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'ETT Re-taped' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229016,Incision #8- Location,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision - Location' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Incision - Location' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,220632,LDH,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'LDH' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 250644007 |LDH blood measurement| at 0.90 but that code is not a member of <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225052,Cooling Device Status,,http://loinc.org,no-suitable-concept,"LOINC: proposed 104959-2 |Device fitting or implant status| at 0.75, below the 0.8 threshold. SNOMED CT: proposed 724061007 |Device status| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225518,Services (Bronch),,http://loinc.org,no-suitable-concept,"LOINC: proposed 18744-3 |Bronchoscopy study| at 0.75, below the 0.8 threshold. SNOMED CT: no match for 'Services (Bronch)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227580,BiPap IPAP,,http://loinc.org,no-suitable-concept,"LOINC: proposed 58960-6 |Pressure.bilevel positive airway Ventilator| at 0.70, below the 0.8 threshold. SNOMED CT: proposed 417071008 |Inspiratory pressure setting| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227601,Impaired Skin Drainage Amount #10,,http://loinc.org,no-suitable-concept,"LOINC: proposed 39116-9 |Drainage amount of Wound| at 0.60, below the 0.8 threshold. SNOMED CT: proposed 441281002 |Amount of exudate| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228498,Impaired Skin #3- Location,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin - Location' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 364535009 |Integrity of skin| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224858,Patient Behavior During Application,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Patient Behavior During Application' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Patient Behavior During Application' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225608,Insertion kit used (PA line),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Insertion kit used (PA line)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Insertion kit used (PA line)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228046,PICC Ordered on POE,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'PICC Ordered on POE' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'PICC Ordered on POE' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225598,Verification of (LP),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Verification of (LP)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Verification of (LP)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227758,Pheresis Catheter Placement Confirmed by X-ray,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pheresis Catheter Placement Confirmed by X-ray' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 1156071007 |Catheter observable| at 0.60, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229724,Ultrasound Images probe covered (PACath),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Ultrasound Images probe covered (PACath)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Ultrasound Images probe covered (PACath)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228093,Follow-up X-RAY Ordered (THCEN),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Follow-up X-RAY Ordered (THCEN)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Follow-up X-RAY Ordered (THCEN)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224112,Traction/Immobile #1,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Traction/Immobile' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 404974001 |Impaired mobility: physiological status| at 0.60, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229266,Cannula sites visually inspected (ECMO),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Cannula sites visually inspected (ECMO)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Cannula sites visually inspected (ECMO)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229349,Impaired Mobility NCP - Problem resolved,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225113,Currently experiencing pain,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Currently experiencing pain' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 22253000 |Pain| at 0.90 but that code is not a member of <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226232,Present during key moments and agree with checklist (CVL),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Present during key moments and agree with checklist (CVL)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Present during key moments and agree with checklist (CVL)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224879,Nares L,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Nares L' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Nares L' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227614,Impaired Skin Width #9,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin Width' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 364535009 |Integrity of skin| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229116,Sensory disturbance NCP - Plan revised,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228478,Number of Attempts (Gen Proc),,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a procedural-workflow attestation — `Timeout Performed By`, `Patient Identified Correctly`, `Hand Cleansing prior to procedure` — recording that a step of the safety checklist happened, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224945,Impaired Skin Type #3,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin Type' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Impaired Skin Type' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228790,Pressure ulcer #8- Cleanse,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pressure ulcer - Cleanse' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Pressure ulcer - Cleanse' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227040,Post-Operative Cardiovascular (CARDIOVASC),,http://loinc.org,no-suitable-concept,"LOINC: proposed 80275-1 |Cardiovascular physiologic assessment panel| at 0.70, below the 0.8 threshold. SNOMED CT: proposed 310611001 |Cardiovascular measure| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229100,Impaired Tissue Perfusion NCP - Plan revised,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229269,Circuit inspected for clot (ECMO),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Circuit inspected for clot (ECMO)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Circuit inspected for clot (ECMO)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229985,Machine checked (Anes),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Machine checked (Anes)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Machine checked (Anes)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224959,Impaired Skin Wound Base #3,,http://loinc.org,no-suitable-concept,"LOINC: proposed 72371-8 |Appearance of Wound base| at 0.70, below the 0.8 threshold. SNOMED CT: proposed 1191000124107 |Wound bed appearance| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228170,Impella Line Discontinued,,http://loinc.org,no-suitable-concept,"LOINC: proposed 87516-1 |Life support was discontinued| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Impella Line Discontinued' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227056,Thrombolytic therapy,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Thrombolytic therapy' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Thrombolytic therapy' within <<363787002."
